row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,left_out_dataset,shots,epochs,finished_pred,last_pred_index,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
676,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:03:32,1.1491589151745478,0.2281234677524987,5.758522987705071e-202,0.3189399662927878,0.3115729367004408,0.2288331171179256,0.1720956696201883,0.3189399662927878,0.3189399662927878,0.3189399662927878,0.5657551965528409,0.3189399662927878,0.2497760194210452
677,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:03:33,0.4639949418657512,0.358079799754189,2.0014617109155666e-199,0.6500453309156845,0.6692546263646074,0.5928141184630114,0.5706426496254378,0.6500453309156845,0.6500453309156845,0.6500453309156845,0.6643272088565172,0.6500453309156845,0.6030621561817507
678,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:03:33,0.4848531207210844,0.5472539819722827,9.585461298552378e-52,0.3993808049535604,0.4453134448699858,0.4736552349493183,0.3739062687282752,0.3993808049535604,0.3993808049535604,0.3993808049535603,0.2641172039742811,0.3993808049535604,0.2656073443969082
679,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:03:34,0.4723019306452578,0.3040912653787799,6.3843708155922125e-230,0.6380044427989634,0.6589576198630136,0.5766474901081935,0.5449817786252897,0.6380044427989634,0.6380044427989634,0.6380044427989634,0.6539452286982751,0.6380044427989634,0.5808959535754532
680,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:03:34,1.5414690811813172,0.2711549942147382,1.3422898694589771e-39,0.082710074791025,0.0383523702949819,0.2258589876628617,0.0635013069056991,0.082710074791025,0.082710074791025,0.082710074791025,0.0197687641956048,0.082710074791025,0.0315944898114388
681,True,BERT,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:34,0.952435584205097,0.4346736751160453,1.456203349427222e-93,0.30849478390462,0.4064415084104813,0.2078423120966691,0.1691211173669301,0.30849478390462,0.30849478390462,0.30849478390462,0.4681018970833879,0.30849478390462,0.2472753010376792
682,True,BERT,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:34,1.3403790683047794,0.6020691586448759,0.0,0.0796213808463251,0.4160645136585342,0.3420076022393865,0.1689850035420189,0.0796213808463251,0.0796213808463251,0.0796213808463251,0.8399349106927333,0.0796213808463251,0.048094729264373
683,True,BERT,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:35,0.8894002975580352,0.4274939434382741,3.5099769321884608e-161,0.4290438137227886,0.5679274801546766,0.4151752294777968,0.3426955090580767,0.4290438137227886,0.4290438137227886,0.4290438137227886,0.5887185143356034,0.4290438137227886,0.3433000734072525
684,True,BERT,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:35,0.5411285509572771,0.541868896447877,0.0,0.3054114158636026,0.6784190613844169,0.3736622429721388,0.2391355621700888,0.3054114158636026,0.3054114158636026,0.3054114158636026,0.7300973769513657,0.3054114158636026,0.2202364272278723
685,True,BERT,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:35,0.5143249744789716,0.5009309473848347,2.4628720553816298e-42,0.4303405572755417,0.7538352910969895,0.5124728342449124,0.4250188500751662,0.4303405572755417,0.4303405572755417,0.4303405572755417,0.7711434599684381,0.4303405572755417,0.3219564854879251
686,True,BERT,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:35,0.9624087340002092,0.366062896300155,1.1786336751368628e-216,0.2755354801107387,0.3478962428166063,0.2299562279398649,0.1929217641994933,0.2755354801107387,0.2755354801107387,0.2755354801107387,0.3832553359398642,0.2755354801107387,0.2351031173775372
687,True,BERT,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:35,0.9393570797299626,0.3620389280262697,2.1782902653133192e-63,0.3114754098360656,0.1922056888808238,0.1716260685304837,0.1298323555920385,0.3114754098360656,0.3114754098360656,0.3114754098360656,0.4136318150293442,0.3114754098360656,0.2471174070577169
688,True,BERT,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:36,1.3230508318169074,0.3972148441380204,4.61208326504178e-136,0.1364142538975501,0.2189895565433386,0.2283846067386015,0.0742684453265965,0.1364142538975501,0.1364142538975501,0.1364142538975501,0.8248074537685612,0.1364142538975501,0.1737329760048442
689,True,BERT,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:36,0.8015412452983517,0.4037021615746162,2.518809087841014e-142,0.431523835767429,0.4767034990791897,0.3355923694779116,0.2049898803016449,0.431523835767429,0.431523835767429,0.431523835767429,0.5504772786439501,0.431523835767429,0.2629993687513452
690,True,BERT,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:36,0.5791732978270836,0.4731399184170302,3.3648742463656113e-299,0.270941438102298,0.2674562123700055,0.2617153139467593,0.1325442601938636,0.270941438102298,0.270941438102298,0.270941438102298,0.373356052832421,0.270941438102298,0.1492846876644749
691,True,BERT,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:36,0.4508378238205305,0.5472539819722828,9.585461298551832e-52,0.3869969040247678,0.325976313986493,0.3339648304673078,0.2579268292682927,0.3869969040247678,0.3869969040247678,0.3869969040247678,0.2599198022115148,0.3869969040247678,0.2530091369025145
692,True,BERT,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:36,0.9315552082337856,0.3122556416118776,4.409334412668571e-155,0.2660644033221623,0.103153497030275,0.1418730772575432,0.1041635918832792,0.2660644033221623,0.2660644033221623,0.2660644033221623,0.1839628079907329,0.2660644033221623,0.1945551374220936
693,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:37,0.9387524383458578,0.3619017692132163,2.444428017862192e-63,0.3119721808246398,0.1933009480171584,0.1719095152425019,0.1299790024562531,0.3119721808246398,0.3119721808246398,0.3119721808246398,0.4163031049231449,0.3119721808246398,0.2473968575104013
694,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:37,1.3240415593552617,0.3972148441380204,4.61208326504178e-136,0.1344654788418708,0.2189534041525832,0.2279090632603406,0.0734402989932234,0.1344654788418708,0.1344654788418708,0.1344654788418708,0.8247963831181262,0.1344654788418708,0.1705569274145182
695,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:37,0.8006704286368995,0.4037021615746161,2.518809087841014e-142,0.431523835767429,0.4767034990791897,0.3355923694779116,0.2049898803016449,0.431523835767429,0.431523835767429,0.431523835767429,0.5504772786439501,0.431523835767429,0.2629993687513452
696,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:37,0.579095664964967,0.47313991841703,3.3648742463671407e-299,0.2705707931801334,0.2688149489240189,0.2615974030671296,0.1317896669399365,0.2705707931801334,0.2705707931801334,0.2705707931801334,0.37540685669865,0.2705707931801334,0.1481077995487671
697,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:38,0.4498840189220032,0.547253981972283,9.585461298550743e-52,0.3931888544891641,0.3275243016025921,0.3446031283396483,0.269290465631929,0.3931888544891641,0.3931888544891641,0.3931888544891641,0.2608207980995229,0.3931888544891641,0.2596232658076651
698,True,BERT,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:03:38,0.9289850234178144,0.3131458730883096,5.293787586812776e-156,0.2648987323327991,0.1022261928869389,0.1413310063833466,0.1034089609720832,0.2648987323327991,0.2648987323327991,0.2648987323327991,0.1824100574079393,0.2648987323327991,0.1931275265295332
699,True,BERT,avg,cosine_similarity,Isotonic Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:38,3.3451641727163053,0.33345489863015,2.5267985804451505e-07,0.4078947368421052,0.2156333449436898,0.2043712991988854,0.1464385231626611,0.4078947368421052,0.4078947368421052,0.4078947368421052,0.5862573099415205,0.4078947368421052,0.3390350877192983
700,True,BERT,avg,cosine_similarity,Linear Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:38,3.332737716889236,0.2286437788521301,0.0005020172798035,0.3026315789473684,0.2163608562691131,0.1698885405781957,0.0874021909233176,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.5950828907130211,0.3026315789473684,0.1664236883288032
701,True,BERT,avg,cosine_similarity,Ridge Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:03:38,3.3309204946969833,0.22864377885213,0.0005020172798035,0.3026315789473684,0.2161339421613394,0.1698885405781957,0.0871345029239766,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.5946887767363616,0.3026315789473684,0.165958756540474
702,True,BERT,avg,cosine_similarity,Isotonic Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:38,0.6812856625824741,0.5169384679375421,3.14610227718677e-38,0.5,0.5941713108251717,0.5118818700826541,0.5081734046609435,0.5,0.5,0.5,0.6123017120327916,0.5,0.5130891299854546
703,True,BERT,avg,cosine_similarity,Linear Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:38,0.668475706058185,0.4666556768405776,1.4854230264767488e-30,0.3388888888888889,0.4597573839662447,0.2793764379242764,0.1974958273227903,0.3388888888888889,0.3388888888888889,0.3388888888888889,0.6359860915768089,0.3388888888888889,0.2613590681434249
704,True,BERT,avg,cosine_similarity,Ridge Regression,english,validation,42,,0,0,True,539,2023-05-31 12:03:38,0.6646294893906157,0.4666556768405775,1.4854230264767488e-30,0.3407407407407407,0.5110754828247088,0.2806973755219132,0.1967249498780002,0.3407407407407407,0.3407407407407407,0.3407407407407407,0.7009691985956177,0.3407407407407407,0.2608760129305029
705,True,BERT,avg,cosine_similarity,Isotonic Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:38,1.6829336873314376,0.4380254229138285,1.421743273413863e-33,0.3347889374090247,0.376525806651036,0.2582383678456582,0.2287748021813103,0.3347889374090247,0.3347889374090247,0.3347889374090247,0.4172239447174661,0.3347889374090247,0.2924430829534262
706,True,BERT,avg,cosine_similarity,Linear Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:38,1.6681925726738087,0.3900457871474692,2.1935015729844488e-26,0.3013100436681222,0.1682986221095977,0.2213764309723692,0.1792528518511993,0.3013100436681222,0.3013100436681222,0.3013100436681222,0.2197575526271341,0.3013100436681222,0.245828182793364
707,True,BERT,avg,cosine_similarity,Ridge Regression,science,validation,42,,0,0,True,686,2023-05-31 12:03:39,1.6688998521181642,0.3895909307988307,2.5341710453261152e-26,0.3013100436681222,0.1684001784511036,0.2213764309723692,0.1793076253437044,0.3013100436681222,0.3013100436681222,0.3013100436681222,0.2200313373985828,0.3013100436681222,0.2460242402662099
708,True,BERT,avg,cosine_similarity,Isotonic Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:39,0.4632452582468452,0.3644248446406788,3.196447625831221e-22,0.6359516616314199,0.651786539858662,0.6062093315587105,0.5902907784480346,0.6359516616314199,0.6359516616314199,0.6359516616314199,0.6486023523890535,0.6359516616314199,0.6055799429528785
709,True,BERT,avg,cosine_similarity,Linear Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:39,0.4618112052004304,0.3724482273772177,3.273262315765758e-23,0.6374622356495468,0.6321943871888378,0.6232993197278911,0.6229209387104124,0.6374622356495468,0.6374622356495468,0.6374622356495468,0.6342901978667542,0.6374622356495468,0.6311982923526889
710,True,BERT,avg,cosine_similarity,Ridge Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:03:39,0.4618739465927214,0.3724482273772178,3.273262315765571e-23,0.6374622356495468,0.6323207607225272,0.6229573351079563,0.6224514044009315,0.6374622356495468,0.6374622356495468,0.6374622356495468,0.6343232299046295,0.6374622356495468,0.6308665673736401
711,True,BERT,avg,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:39,0.7645584641630367,0.3791814491564795,5.776284091884561e-60,0.3939570017431725,0.4812945312894838,0.3191978046155317,0.2855006511959688,0.3939570017431725,0.3939570017431725,0.3939570017431725,0.5242116534487876,0.3939570017431725,0.3727229354110733
712,True,BERT,avg,cosine_similarity,Linear Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:39,0.760436161858072,0.2953936222867154,5.378013582612709e-36,0.3527019174898315,0.249336864580767,0.1980157195173668,0.1591091838697857,0.3527019174898315,0.3527019174898315,0.3527019174898315,0.5368943613370422,0.3527019174898315,0.3054506783127482
713,True,BERT,avg,cosine_similarity,Ridge Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:03:39,0.7593401301973269,0.2943841546272577,9.451257031998209e-36,0.3515398024404416,0.2489233812355864,0.1975590985128006,0.1583424696075726,0.3515398024404416,0.3515398024404416,0.3515398024404416,0.5359441714606713,0.3515398024404416,0.3036105515864519
714,True,BERT,avg,cosine_similarity,Isotonic Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:40,0.3998257164656263,0.5869462768319649,1.046260953996511e-34,0.8055555555555556,0.6031343843843844,0.4134716696139109,0.4446222485270869,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8052771521521522,0.8055555555555556,0.7987554969586689
715,True,BERT,avg,cosine_similarity,Linear Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:40,0.3005835001708112,0.4201271444951739,7.924981807979221e-17,0.8027777777777778,0.2463172043010753,0.258419540229885,0.2521666666666666,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.7540322580645162,0.8027777777777778,0.7775925925925926
716,True,BERT,avg,cosine_similarity,Ridge Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:03:40,0.2986647317447678,0.4201271444951739,7.924981807979221e-17,0.8027777777777778,0.2421500721500721,0.2514655172413793,0.2463744160977362,0.8027777777777778,0.8027777777777778,0.8027777777777778,0.7461600128266795,0.8027777777777778,0.7731384996207132
717,True,BERT,avg,cosine_similarity,Isotonic Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:40,0.4665799420523389,0.3316639818274208,3.6064890393304645e-29,0.6392229417206291,0.6305505619865257,0.6089319884766624,0.6057459956458963,0.6392229417206291,0.6392229417206291,0.6392229417206291,0.6336278580212076,0.6392229417206291,0.6232815388278993
718,True,BERT,avg,cosine_similarity,Linear Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:40,0.4667758496887676,0.3317406115819764,3.496248266094689e-29,0.6392229417206291,0.6303899418434376,0.6092211233151325,0.6062085276183644,0.6392229417206291,0.6392229417206291,0.6392229417206291,0.6335514276996991,0.6392229417206291,0.623612292240964
719,True,BERT,avg,cosine_similarity,Ridge Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:03:40,0.4668151447750701,0.3317406115819764,3.496248266094291e-29,0.6392229417206291,0.6305505619865257,0.6089319884766624,0.6057459956458963,0.6392229417206291,0.6392229417206291,0.6392229417206291,0.6336278580212076,0.6392229417206291,0.6232815388278993
720,True,BERT,avg,cosine_similarity,Isotonic Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:40,0.8378855552857671,0.3955566583832466,0.0011089716587501,0.4923076923076923,0.6536331052460085,0.3971653878942882,0.4088815183342547,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.5656515527483269,0.4923076923076923,0.4837947017051494
721,True,BERT,avg,cosine_similarity,Linear Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:40,0.8296134015414821,0.3773634547159306,0.0019430051020243,0.4769230769230769,0.3166035353535353,0.3554987212276215,0.3323383084577114,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.4386509324009324,0.4769230769230769,0.4538231917336395
722,True,BERT,avg,cosine_similarity,Ridge Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:03:40,0.8228728147672206,0.3773634547159306,0.0019430051020243,0.4307692307692308,0.2936507936507936,0.3260869565217391,0.3035201149425287,0.4307692307692308,0.4307692307692308,0.4307692307692307,0.4076190476190476,0.4307692307692308,0.4121021220159151
723,True,BERT,avg,cosine_similarity,Isotonic Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:40,0.5946185484446481,0.3729018304501387,2.028452453258761e-13,0.5179063360881543,0.3972580971367485,0.4284193473732932,0.3754449607347627,0.5179063360881543,0.5179063360881543,0.5179063360881543,0.4841516013515982,0.5179063360881543,0.4557080060481648
724,True,BERT,avg,cosine_similarity,Linear Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:40,0.5845165132010816,0.385862650608933,2.4676400871172476e-14,0.4765840220385675,0.5553627407075683,0.2986474883363688,0.2433147744564516,0.4765840220385675,0.4765840220385675,0.4765840220385675,0.6866480626811206,0.4765840220385675,0.3865932219454351
725,True,BERT,avg,cosine_similarity,Ridge Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:03:40,0.5746910364626576,0.385862650608933,2.4676400871172476e-14,0.4573002754820937,0.308108371503752,0.2850497570006943,0.2175536881419234,0.4573002754820937,0.4573002754820937,0.4573002754820937,0.5011808868423941,0.4573002754820937,0.3506673560149496
726,True,BERT,add,cosine_similarity,Isotonic Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:41,0.8378853269997263,0.395553056618084,0.001109098298035,0.4923076923076923,0.6536331052460085,0.3971653878942882,0.4088815183342547,0.4923076923076923,0.4923076923076923,0.4923076923076923,0.5656515527483269,0.4923076923076923,0.4837947017051494
727,True,BERT,add,cosine_similarity,Linear Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:41,0.8296134137699485,0.3773631691461476,0.0019430217260966,0.4769230769230769,0.3166035353535353,0.3554987212276215,0.3323383084577114,0.4769230769230769,0.4769230769230769,0.4769230769230769,0.4386509324009324,0.4769230769230769,0.4538231917336395
728,True,BERT,add,cosine_similarity,Ridge Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:03:41,0.8228728257344835,0.3773631691461473,0.0019430217260967,0.4307692307692308,0.2936507936507936,0.3260869565217391,0.3035201149425287,0.4307692307692308,0.4307692307692308,0.4307692307692307,0.4076190476190476,0.4307692307692308,0.4121021220159151
729,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:03:41,0.8113066035819523,0.2600902866088287,4.126905928282898e-59,0.4559254327563249,0.4718461325710512,0.2395738671235755,0.2532931216194921,0.4559254327563249,0.4559254327563249,0.4559254327563249,0.4883148052486466,0.4559254327563249,0.452449260351042
730,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:03:41,1.2592236949165037,0.305082812703855,0.0,0.3415470448073458,0.4711712783817537,0.391665691314798,0.3092461454980976,0.3415470448073458,0.3415470448073458,0.3415470448073458,0.5844597365487441,0.3415470448073458,0.269618015639044
731,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:03:42,0.466883865826294,0.3581982547969381,1.4500205403745026e-199,0.6400725294650952,0.700677083887158,0.5711361374755934,0.5245666713313034,0.6400725294650952,0.6400725294650952,0.6400725294650952,0.6875434598218024,0.6400725294650952,0.5657125349583623
732,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:03:42,0.5480814786416406,0.532289891547725,1.5198236441706703e-48,0.4287925696594427,0.7825411359915647,0.4926742539683373,0.414054014959812,0.4287925696594427,0.4287925696594427,0.4287925696594427,0.7835577505174348,0.4287925696594427,0.3254895231212704
733,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:03:42,0.4771097649434065,0.3010179481672699,4.0852442102076417e-225,0.6228248796741948,0.6720286759559253,0.550558357549239,0.4901725481917466,0.6228248796741948,0.6228248796741948,0.6228248796741948,0.6618712372751742,0.6228248796741948,0.5355694447941594
734,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:03:43,1.578628958669638,0.2991890497769965,3.167153563294107e-48,0.106467223933128,0.2410496511758577,0.3172298712835102,0.1052907610165344,0.106467223933128,0.106467223933128,0.106467223933128,0.5496593235887104,0.106467223933128,0.0736062631139035
735,True,BERT,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:03:43,0.7953747805650402,0.2452757178659721,1.441500106488521e-52,0.459387483355526,0.1918213901117378,0.1977629909930538,0.1923125773312719,0.459387483355526,0.459387483355526,0.459387483355526,0.464153351889505,0.459387483355526,0.4565577379555274
736,True,BERT,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:03:43,1.150592622805127,0.2288160176851703,3.2479550837606586e-203,0.3200441680711338,0.5121147427781857,0.2306327991672643,0.1753020010469467,0.3200441680711338,0.3200441680711338,0.3200441680711338,0.6050098119126961,0.3200441680711338,0.2514671749322389
737,True,BERT,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:03:44,0.4640047752492759,0.3580798050420609,2.0014329210852906e-199,0.6500453309156845,0.6692546263646074,0.5928141184630114,0.5706426496254378,0.6500453309156845,0.6500453309156845,0.6500453309156845,0.6643272088565172,0.6500453309156845,0.6030621561817507
738,True,BERT,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:03:44,0.485316281989293,0.5472539871849702,9.585436070063318e-52,0.3993808049535604,0.4453134448699858,0.4736552349493183,0.3739062687282752,0.3993808049535604,0.3993808049535604,0.3993808049535603,0.2641172039742811,0.3993808049535604,0.2656073443969082
739,True,BERT,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:03:44,0.4723126101918943,0.304091266422153,6.384346683308134e-230,0.6377267678637542,0.658193180784586,0.5764110834888082,0.5447763851571557,0.6377267678637542,0.6377267678637542,0.6377267678637542,0.6532935038654836,0.6377267678637542,0.5806847058832197
740,True,BERT,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:03:45,1.5424796795281863,0.2711549856316303,1.3422975690616938e-39,0.082710074791025,0.0383214777463054,0.2258589876628617,0.0634727358575384,0.082710074791025,0.082710074791025,0.082710074791025,0.0197655366615324,0.082710074791025,0.0315907365685148
741,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:03:45,0.7950620617181734,0.2451333441997513,1.6580814496964352e-52,0.4588548601864181,0.1902199576731097,0.1956053595603865,0.1904884512297029,0.4588548601864181,0.4588548601864181,0.4588548601864181,0.4636091886101717,0.4588548601864181,0.4560169505410418
742,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:03:45,1.1491589299331155,0.2281234542807755,5.758844531172096e-202,0.3189399662927878,0.3115729367004408,0.2288331171179256,0.1720956696201883,0.3189399662927878,0.3189399662927878,0.3189399662927878,0.5657551965528409,0.3189399662927878,0.2497760194210452
743,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:03:46,0.4639949411047543,0.3580798050420608,2.0014329210852906e-199,0.6500453309156845,0.6692546263646074,0.5928141184630114,0.5706426496254378,0.6500453309156845,0.6500453309156845,0.6500453309156845,0.6643272088565172,0.6500453309156845,0.6030621561817507
744,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:03:46,0.48485312272471,0.5472539871849701,9.585436070063864e-52,0.3993808049535604,0.4453134448699858,0.4736552349493183,0.3739062687282752,0.3993808049535604,0.3993808049535604,0.3993808049535603,0.2641172039742811,0.3993808049535604,0.2656073443969082
745,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:03:47,0.4723019308225834,0.304091266422153,6.384346683308134e-230,0.6380044427989634,0.6589576198630136,0.5766474901081935,0.5449817786252897,0.6380044427989634,0.6380044427989634,0.6380044427989634,0.6539452286982751,0.6380044427989634,0.5808959535754532
746,True,BERT,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:03:47,1.541469127802381,0.2711549856316303,1.3422975690616938e-39,0.082710074791025,0.0383523702949819,0.2258589876628617,0.0635013069056991,0.082710074791025,0.082710074791025,0.082710074791025,0.0197687641956048,0.082710074791025,0.0315944898114388
747,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:03:47,0.952435417108137,0.434673707704195,1.4561520965301436e-93,0.30849478390462,0.4064415084104813,0.2078423120966691,0.1691211173669301,0.30849478390462,0.30849478390462,0.30849478390462,0.4681018970833879,0.30849478390462,0.2472753010376792
748,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:03:47,1.3403787045353943,0.6020698258646038,0.0,0.0796213808463251,0.4160645136585342,0.3420076022393865,0.1689850035420189,0.0796213808463251,0.0796213808463251,0.0796213808463251,0.8399349106927333,0.0796213808463251,0.048094729264373
749,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:03:48,0.8894002236477266,0.427494144231929,3.5086384017017597e-161,0.4290438137227886,0.5679274801546766,0.4151752294777968,0.3426955090580767,0.4290438137227886,0.4290438137227886,0.4290438137227886,0.5887185143356034,0.4290438137227886,0.3433000734072525
750,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:03:48,0.5411285751584236,0.5418688046509041,0.0,0.3054114158636026,0.6784190613844169,0.3736622429721388,0.2391355621700888,0.3054114158636026,0.3054114158636026,0.3054114158636026,0.7300973769513657,0.3054114158636026,0.2202364272278723
751,True,BERT,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:03:48,0.5143318674086983,0.5009109272645291,2.484296171369863e-42,0.4303405572755417,0.7538352910969895,0.5124728342449124,0.4250188500751662,0.4303405572755417,0.4303405572755417,0.4303405572755417,0.7711434599684381,0.4303405572755417,0.3219564854879251
